"","location","year","date","julian","water","air","dmean_1","dmean_2","dmean_3","dmean_4","dmean_5","dmean_6","cair","X.1","X","n_days","expected_days","complete"
"194","allegheny",2013,2013-06-22,173,17.3,20.25,17.8,15.25,15.85,20.85,17.8,17.25,17.8642857142857,2,2,112,112,TRUE
"195","allegheny",2013,2013-06-23,174,17.3,20.85,20.25,17.8,15.25,15.85,20.85,17.8,18.3785714285714,2,2,112,112,TRUE
"196","allegheny",2013,2013-06-24,175,17.4,25.3,20.85,20.25,17.8,15.25,15.85,20.85,19.45,2,2,112,112,TRUE
"197","allegheny",2013,2013-06-25,176,17.9,25,25.3,20.85,20.25,17.8,15.25,15.85,20.0428571428571,2,2,112,112,TRUE
"198","allegheny",2013,2013-06-26,177,17.5,23.9,25,25.3,20.85,20.25,17.8,15.25,21.1928571428571,2,2,112,112,TRUE
"199","allegheny",2013,2013-06-27,178,19,23.05,23.9,25,25.3,20.85,20.25,17.8,22.3071428571429,2,2,112,112,TRUE
"200","allegheny",2013,2013-06-28,179,18.9,20,23.05,23.9,25,25.3,20.85,20.25,22.6214285714286,2,2,112,112,TRUE
"201","allegheny",2013,2013-06-29,180,18.3,19.7,20,23.05,23.9,25,25.3,20.85,22.5428571428571,2,2,112,112,TRUE
"202","allegheny",2013,2013-06-30,181,18.8,18.65,19.7,20,23.05,23.9,25,25.3,22.2285714285714,2,2,112,112,TRUE
"203","allegheny",2013,2013-07-01,182,20.1,21.1,18.65,19.7,20,23.05,23.9,25,21.6285714285714,2,2,112,112,TRUE
"204","allegheny",2013,2013-07-02,183,20.1,19.15,21.1,18.65,19.7,20,23.05,23.9,20.7928571428571,2,2,112,112,TRUE
"205","allegheny",2013,2013-07-03,184,18.7,23.3,19.15,21.1,18.65,19.7,20,23.05,20.7071428571429,2,2,112,112,TRUE
"206","allegheny",2013,2013-07-04,185,18.2,24.45,23.3,19.15,21.1,18.65,19.7,20,20.9071428571429,2,2,112,112,TRUE
"207","allegheny",2013,2013-07-05,186,18.9,24.45,24.45,23.3,19.15,21.1,18.65,19.7,21.5428571428571,2,2,112,112,TRUE
"208","allegheny",2013,2013-07-06,187,18.7,23.6,24.45,24.45,23.3,19.15,21.1,18.65,22.1,2,2,112,112,TRUE
"209","allegheny",2013,2013-07-07,188,19.5,24.4,23.6,24.45,24.45,23.3,19.15,21.1,22.9214285714286,2,2,112,112,TRUE
"210","allegheny",2013,2013-07-08,189,19.2,22.5,24.4,23.6,24.45,24.45,23.3,19.15,23.1214285714286,2,2,112,112,TRUE
"211","allegheny",2013,2013-07-09,190,19.6,24.45,22.5,24.4,23.6,24.45,24.45,23.3,23.8785714285714,2,2,112,112,TRUE
"212","allegheny",2013,2013-07-10,191,18.4,23.6,24.45,22.5,24.4,23.6,24.45,24.45,23.9214285714286,2,2,112,112,TRUE
"213","allegheny",2013,2013-07-11,192,19.3,21.65,23.6,24.45,22.5,24.4,23.6,24.45,23.5214285714286,2,2,112,112,TRUE
"214","allegheny",2013,2013-07-12,193,21.1,18.9,21.65,23.6,24.45,22.5,24.4,23.6,22.7285714285714,2,2,112,112,TRUE
"215","allegheny",2013,2013-07-13,194,20.4,18.6,18.9,21.65,23.6,24.45,22.5,24.4,22.0142857142857,2,2,112,112,TRUE
"216","allegheny",2013,2013-07-14,195,20.3,20.3,18.6,18.9,21.65,23.6,24.45,22.5,21.4285714285714,2,2,112,112,TRUE
"217","allegheny",2013,2013-07-15,196,19.5,25,20.3,18.6,18.9,21.65,23.6,24.45,21.7857142857143,2,2,112,112,TRUE
"218","allegheny",2013,2013-07-16,197,20.6,25.85,25,20.3,18.6,18.9,21.65,23.6,21.9857142857143,2,2,112,112,TRUE
"219","allegheny",2013,2013-07-17,198,20.7,25.85,25.85,25,20.3,18.6,18.9,21.65,22.3071428571429,2,2,112,112,TRUE
"220","allegheny",2013,2013-07-18,199,20,26.4,25.85,25.85,25,20.3,18.6,18.9,22.9857142857143,2,2,112,112,TRUE
"221","allegheny",2013,2013-07-19,200,19.6,27.5,26.4,25.85,25.85,25,20.3,18.6,24.2142857142857,2,2,112,112,TRUE
"222","allegheny",2013,2013-07-20,201,18.8,26.95,27.5,26.4,25.85,25.85,25,20.3,25.4071428571429,2,2,112,112,TRUE
"223","allegheny",2013,2013-07-21,202,20.9,22.75,26.95,27.5,26.4,25.85,25.85,25,25.7571428571429,2,2,112,112,TRUE
"224","allegheny",2013,2013-07-22,203,21.6,22.5,22.75,26.95,27.5,26.4,25.85,25.85,25.4,2,2,112,112,TRUE
"225","allegheny",2015,2015-04-02,92,1.9,1.7,-0.8,3.05,-2.2,-7.2,-4.7,1.65,-1.21428571428571,4,4,112,112,TRUE
"226","allegheny",2015,2015-04-03,93,2.1,9.15,1.7,-0.8,3.05,-2.2,-7.2,-4.7,-0.142857142857143,4,4,112,112,TRUE
"227","allegheny",2015,2015-04-04,94,2,8.9,9.15,1.7,-0.8,3.05,-2.2,-7.2,1.8,4,4,112,112,TRUE
"228","allegheny",2015,2015-04-05,95,2,1.95,8.9,9.15,1.7,-0.8,3.05,-2.2,3.10714285714286,4,4,112,112,TRUE
"229","allegheny",2015,2015-04-06,96,2.2,6.65,1.95,8.9,9.15,1.7,-0.8,3.05,4.37142857142857,4,4,112,112,TRUE
"230","allegheny",2015,2015-04-07,97,2.2,8.6,6.65,1.95,8.9,9.15,1.7,-0.8,5.16428571428571,4,4,112,112,TRUE
"231","allegheny",2015,2015-04-08,98,2.5,8.05,8.6,6.65,1.95,8.9,9.15,1.7,6.42857142857143,4,4,112,112,TRUE
"232","allegheny",2015,2015-04-09,99,2.7,8.05,8.05,8.6,6.65,1.95,8.9,9.15,7.33571428571429,4,4,112,112,TRUE
"233","allegheny",2015,2015-04-10,100,3.2,12.5,8.05,8.05,8.6,6.65,1.95,8.9,7.81428571428571,4,4,112,112,TRUE
"234","allegheny",2015,2015-04-11,101,3.4,9.7,12.5,8.05,8.05,8.6,6.65,1.95,7.92857142857143,4,4,112,112,TRUE
"235","allegheny",2015,2015-04-12,102,3.2,4.45,9.7,12.5,8.05,8.05,8.6,6.65,8.28571428571429,4,4,112,112,TRUE
"236","allegheny",2015,2015-04-13,103,3.4,9.75,4.45,9.7,12.5,8.05,8.05,8.6,8.72857142857143,4,4,112,112,TRUE
"237","allegheny",2015,2015-04-14,104,3.4,15.85,9.75,4.45,9.7,12.5,8.05,8.05,9.76428571428571,4,4,112,112,TRUE
"238","allegheny",2015,2015-04-15,105,3.7,7.5,15.85,9.75,4.45,9.7,12.5,8.05,9.68571428571429,4,4,112,112,TRUE
"239","allegheny",2015,2015-04-16,106,4.8,8.9,7.5,15.85,9.75,4.45,9.7,12.5,9.80714285714286,4,4,112,112,TRUE
"240","allegheny",2015,2015-04-17,107,4.7,12.5,8.9,7.5,15.85,9.75,4.45,9.7,9.80714285714286,4,4,112,112,TRUE
"241","allegheny",2015,2015-04-18,108,4.6,12.2,12.5,8.9,7.5,15.85,9.75,4.45,10.1642857142857,4,4,112,112,TRUE
"242","allegheny",2015,2015-04-19,109,6,12.5,12.2,12.5,8.9,7.5,15.85,9.75,11.3142857142857,4,4,112,112,TRUE
"243","allegheny",2015,2015-04-20,110,5.6,13.6,12.5,12.2,12.5,8.9,7.5,15.85,11.8642857142857,4,4,112,112,TRUE
"244","allegheny",2015,2015-04-21,111,4.6,12.8,13.6,12.5,12.2,12.5,8.9,7.5,11.4285714285714,4,4,112,112,TRUE
"245","allegheny",2015,2015-04-22,112,4.5,7.8,12.8,13.6,12.5,12.2,12.5,8.9,11.4714285714286,4,4,112,112,TRUE
"246","allegheny",2015,2015-04-23,113,4.9,3.6,7.8,12.8,13.6,12.5,12.2,12.5,10.7142857142857,4,4,112,112,TRUE
"247","allegheny",2015,2015-04-24,114,6.1,-1.1,3.6,7.8,12.8,13.6,12.5,12.2,8.77142857142857,4,4,112,112,TRUE
"248","allegheny",2015,2015-04-25,115,6.8,2.8,-1.1,3.6,7.8,12.8,13.6,12.5,7.42857142857143,4,4,112,112,TRUE
"249","allegheny",2015,2015-04-26,116,6.5,5.55,2.8,-1.1,3.6,7.8,12.8,13.6,6.43571428571429,4,4,112,112,TRUE
"250","allegheny",2015,2015-04-27,117,6.3,4.7,5.55,2.8,-1.1,3.6,7.8,12.8,5.16428571428571,4,4,112,112,TRUE
"251","allegheny",2015,2015-04-28,118,6.9,4.45,4.7,5.55,2.8,-1.1,3.6,7.8,3.97142857142857,4,4,112,112,TRUE
"252","allegheny",2015,2015-04-29,119,6.9,8.9,4.45,4.7,5.55,2.8,-1.1,3.6,4.12857142857143,4,4,112,112,TRUE
"253","allegheny",2015,2015-04-30,120,6.4,11.95,8.9,4.45,4.7,5.55,2.8,-1.1,5.32142857142857,4,4,112,112,TRUE
"254","allegheny",2015,2015-05-01,121,6.5,9.45,11.95,8.9,4.45,4.7,5.55,2.8,6.82857142857143,4,4,112,112,TRUE
"255","allegheny",2015,2015-05-02,122,6.5,10.8,9.45,11.95,8.9,4.45,4.7,5.55,7.97142857142857,4,4,112,112,TRUE
"256","allegheny",2015,2015-05-03,123,6.5,13.9,10.8,9.45,11.95,8.9,4.45,4.7,9.16428571428571,4,4,112,112,TRUE
"257","allegheny",2015,2015-05-04,124,7.2,15.3,13.9,10.8,9.45,11.95,8.9,4.45,10.6785714285714,4,4,112,112,TRUE
"258","allegheny",2015,2015-05-05,125,7.9,19.2,15.3,13.9,10.8,9.45,11.95,8.9,12.7857142857143,4,4,112,112,TRUE
"259","allegheny",2015,2015-05-06,126,9.1,17.5,19.2,15.3,13.9,10.8,9.45,11.95,14.0142857142857,4,4,112,112,TRUE
"260","allegheny",2015,2015-05-07,127,9.7,16.35,17.5,19.2,15.3,13.9,10.8,9.45,14.6428571428571,4,4,112,112,TRUE
"261","allegheny",2015,2015-05-08,128,10.3,19.45,16.35,17.5,19.2,15.3,13.9,10.8,16.0714285714286,4,4,112,112,TRUE
"262","allegheny",2015,2015-05-09,129,10.3,21.1,19.45,16.35,17.5,19.2,15.3,13.9,17.5428571428571,4,4,112,112,TRUE
"263","allegheny",2015,2015-05-10,130,9.9,23.05,21.1,19.45,16.35,17.5,19.2,15.3,18.85,4,4,112,112,TRUE
"264","allegheny",2015,2015-05-11,131,10.1,24.15,23.05,21.1,19.45,16.35,17.5,19.2,20.1142857142857,4,4,112,112,TRUE
"265","allegheny",2015,2015-05-12,132,9.6,22.8,24.15,23.05,21.1,19.45,16.35,17.5,20.6285714285714,4,4,112,112,TRUE
"266","allegheny",2015,2015-05-13,133,9.6,13.9,22.8,24.15,23.05,21.1,19.45,16.35,20.1142857142857,4,4,112,112,TRUE
"267","allegheny",2015,2015-05-14,134,12.8,5.8,13.9,22.8,24.15,23.05,21.1,19.45,18.6071428571429,4,4,112,112,TRUE
"268","allegheny",2015,2015-05-15,135,11.6,11.4,5.8,13.9,22.8,24.15,23.05,21.1,17.4571428571429,4,4,112,112,TRUE
"269","allegheny",2015,2015-05-16,136,10.9,15.3,11.4,5.8,13.9,22.8,24.15,23.05,16.6285714285714,4,4,112,112,TRUE
"270","allegheny",2015,2015-05-17,137,10.8,18.9,15.3,11.4,5.8,13.9,22.8,24.15,16.0357142857143,4,4,112,112,TRUE
"271","allegheny",2015,2015-05-18,138,12,20.25,18.9,15.3,11.4,5.8,13.9,22.8,15.4785714285714,4,4,112,112,TRUE
"272","allegheny",2015,2015-05-19,139,11.3,22.75,20.25,18.9,15.3,11.4,5.8,13.9,15.4714285714286,4,4,112,112,TRUE
"273","allegheny",2015,2015-05-20,140,12.4,13.3,22.75,20.25,18.9,15.3,11.4,5.8,15.3857142857143,4,4,112,112,TRUE
"274","allegheny",2015,2015-05-21,141,13.3,7.5,13.3,22.75,20.25,18.9,15.3,11.4,15.6285714285714,4,4,112,112,TRUE
"275","allegheny",2015,2015-05-22,142,11.2,9.45,7.5,13.3,22.75,20.25,18.9,15.3,15.35,4,4,112,112,TRUE
"276","allegheny",2015,2015-05-23,143,12.6,8.05,9.45,7.5,13.3,22.75,20.25,18.9,14.3142857142857,4,4,112,112,TRUE
"277","allegheny",2015,2015-05-24,144,12.5,10.85,8.05,9.45,7.5,13.3,22.75,20.25,13.1642857142857,4,4,112,112,TRUE
"278","allegheny",2015,2015-05-25,145,12.2,15.8,10.85,8.05,9.45,7.5,13.3,22.75,12.5285714285714,4,4,112,112,TRUE
"279","allegheny",2015,2015-05-26,146,11.6,20.85,15.8,10.85,8.05,9.45,7.5,13.3,12.2571428571429,4,4,112,112,TRUE
"280","allegheny",2015,2015-05-27,147,12.7,22.25,20.85,15.8,10.85,8.05,9.45,7.5,13.5357142857143,4,4,112,112,TRUE
"281","allegheny",2015,2015-05-28,148,13.6,21.65,22.25,20.85,15.8,10.85,8.05,9.45,15.5571428571429,4,4,112,112,TRUE
"282","allegheny",2015,2015-05-29,149,15,18.05,21.65,22.25,20.85,15.8,10.85,8.05,16.7857142857143,4,4,112,112,TRUE
"283","allegheny",2015,2015-05-30,150,13.8,20.85,18.05,21.65,22.25,20.85,15.8,10.85,18.6142857142857,4,4,112,112,TRUE
"284","allegheny",2015,2015-05-31,151,14.5,23.05,20.85,18.05,21.65,22.25,20.85,15.8,20.3571428571429,4,4,112,112,TRUE
"285","allegheny",2015,2015-06-01,152,15.7,12.8,23.05,20.85,18.05,21.65,22.25,20.85,19.9285714285714,4,4,112,112,TRUE
"286","allegheny",2015,2015-06-02,153,15.9,9.15,12.8,23.05,20.85,18.05,21.65,22.25,18.2571428571429,4,4,112,112,TRUE
"287","allegheny",2015,2015-06-03,154,15.5,13.35,9.15,12.8,23.05,20.85,18.05,21.65,16.9857142857143,4,4,112,112,TRUE
"288","allegheny",2015,2015-06-04,155,14.1,15.55,13.35,9.15,12.8,23.05,20.85,18.05,16.1142857142857,4,4,112,112,TRUE
"289","allegheny",2015,2015-06-05,156,14.6,18.3,15.55,13.35,9.15,12.8,23.05,20.85,16.15,4,4,112,112,TRUE
"290","allegheny",2015,2015-06-06,157,16.3,20.85,18.3,15.55,13.35,9.15,12.8,23.05,16.15,4,4,112,112,TRUE
"291","allegheny",2015,2015-06-07,158,16.5,15,20.85,18.3,15.55,13.35,9.15,12.8,15,4,4,112,112,TRUE
"292","allegheny",2015,2015-06-08,159,13.5,17.5,15,20.85,18.3,15.55,13.35,9.15,15.6714285714286,4,4,112,112,TRUE
"293","allegheny",2015,2015-06-09,160,15,20.25,17.5,15,20.85,18.3,15.55,13.35,17.2571428571429,4,4,112,112,TRUE
"294","allegheny",2015,2015-06-10,161,14.4,15.55,20.25,17.5,15,20.85,18.3,15.55,17.5714285714286,4,4,112,112,TRUE
"295","allegheny",2015,2015-06-11,162,12.4,19.45,15.55,20.25,17.5,15,20.85,18.3,18.1285714285714,4,4,112,112,TRUE
"296","allegheny",2015,2015-06-12,163,13.2,21.65,19.45,15.55,20.25,17.5,15,20.85,18.6071428571429,4,4,112,112,TRUE
"297","allegheny",2015,2015-06-13,164,13.5,23.9,21.65,19.45,15.55,20.25,17.5,15,19.0428571428571,4,4,112,112,TRUE
"298","allegheny",2015,2015-06-14,165,14.6,19.2,23.9,21.65,19.45,15.55,20.25,17.5,19.6428571428571,4,4,112,112,TRUE
"299","allegheny",2015,2015-06-15,166,14.2,22.25,19.2,23.9,21.65,19.45,15.55,20.25,20.3214285714286,4,4,112,112,TRUE
"300","allegheny",2015,2015-06-16,167,13.8,23.65,22.25,19.2,23.9,21.65,19.45,15.55,20.8071428571429,4,4,112,112,TRUE
"301","allegheny",2015,2015-06-17,168,12.9,18.9,23.65,22.25,19.2,23.9,21.65,19.45,21.2857142857143,4,4,112,112,TRUE
"302","allegheny",2015,2015-06-18,169,13.3,17.8,18.9,23.65,22.25,19.2,23.9,21.65,21.05,4,4,112,112,TRUE
"303","allegheny",2015,2015-06-19,170,15.7,20.55,17.8,18.9,23.65,22.25,19.2,23.9,20.8928571428571,4,4,112,112,TRUE
"304","allegheny",2015,2015-06-20,171,17,18.05,20.55,17.8,18.9,23.65,22.25,19.2,20.0571428571429,4,4,112,112,TRUE
"305","allegheny",2015,2015-06-21,172,16.5,20,18.05,20.55,17.8,18.9,23.65,22.25,20.1714285714286,4,4,112,112,TRUE
"306","allegheny",2015,2015-06-22,173,16.6,20.85,20,18.05,20.55,17.8,18.9,23.65,19.9714285714286,4,4,112,112,TRUE
"307","allegheny",2015,2015-06-23,174,16.8,22.25,20.85,20,18.05,20.55,17.8,18.9,19.7714285714286,4,4,112,112,TRUE
"308","allegheny",2015,2015-06-24,175,18.4,19.15,22.25,20.85,20,18.05,20.55,17.8,19.8071428571429,4,4,112,112,TRUE
"309","allegheny",2015,2015-06-25,176,18.9,17.5,19.15,22.25,20.85,20,18.05,20.55,19.7642857142857,4,4,112,112,TRUE
"310","allegheny",2015,2015-06-26,177,19.1,16.4,17.5,19.15,22.25,20.85,20,18.05,19.1714285714286,4,4,112,112,TRUE
"311","allegheny",2015,2015-06-27,178,19.5,19.15,16.4,17.5,19.15,22.25,20.85,20,19.3285714285714,4,4,112,112,TRUE
"312","allegheny",2015,2015-06-28,179,17,15.55,19.15,16.4,17.5,19.15,22.25,20.85,18.6928571428571,4,4,112,112,TRUE
"313","allegheny",2015,2015-06-29,180,15.4,14.45,15.55,19.15,16.4,17.5,19.15,22.25,17.7785714285714,4,4,112,112,TRUE
"314","allegheny",2015,2015-06-30,181,15.2,18.05,14.45,15.55,19.15,16.4,17.5,19.15,17.1785714285714,4,4,112,112,TRUE
"315","allegheny",2015,2015-07-01,182,15,20.25,18.05,14.45,15.55,19.15,16.4,17.5,17.3357142857143,4,4,112,112,TRUE
"316","allegheny",2015,2015-07-02,183,15.2,17.5,20.25,18.05,14.45,15.55,19.15,16.4,17.3357142857143,4,4,112,112,TRUE
"317","allegheny",2015,2015-07-03,184,16.4,15.85,17.5,20.25,18.05,14.45,15.55,19.15,17.2571428571429,4,4,112,112,TRUE
"318","allegheny",2015,2015-07-04,185,17,16.1,15.85,17.5,20.25,18.05,14.45,15.55,16.8214285714286,4,4,112,112,TRUE
"319","allegheny",2015,2015-07-05,186,17.1,18.35,16.1,15.85,17.5,20.25,18.05,14.45,17.2214285714286,4,4,112,112,TRUE
"320","allegheny",2015,2015-07-06,187,16.4,18.9,18.35,16.1,15.85,17.5,20.25,18.05,17.8571428571429,4,4,112,112,TRUE
"321","allegheny",2015,2015-07-07,188,15.8,20.85,18.9,18.35,16.1,15.85,17.5,20.25,18.2571428571429,4,4,112,112,TRUE
"322","allegheny",2015,2015-07-08,189,16.5,22.8,20.85,18.9,18.35,16.1,15.85,17.5,18.6214285714286,4,4,112,112,TRUE
"323","allegheny",2015,2015-07-09,190,17.6,18.9,22.8,20.85,18.9,18.35,16.1,15.85,18.8214285714286,4,4,112,112,TRUE
"324","allegheny",2015,2015-07-10,191,17.4,18.9,18.9,22.8,20.85,18.9,18.35,16.1,19.2571428571429,4,4,112,112,TRUE
"325","allegheny",2015,2015-07-11,192,17.4,18.9,18.9,18.9,22.8,20.85,18.9,18.35,19.6571428571429,4,4,112,112,TRUE
"326","allegheny",2015,2015-07-12,193,17.9,20,18.9,18.9,18.9,22.8,20.85,18.9,19.8928571428571,4,4,112,112,TRUE
"327","allegheny",2015,2015-07-13,194,17.8,20.3,20,18.9,18.9,18.9,22.8,20.85,20.0928571428571,4,4,112,112,TRUE
"328","allegheny",2015,2015-07-14,195,17.4,22.5,20.3,20,18.9,18.9,18.9,22.8,20.3285714285714,4,4,112,112,TRUE
"329","allegheny",2015,2015-07-15,196,18,21.7,22.5,20.3,20,18.9,18.9,18.9,20.1714285714286,4,4,112,112,TRUE
"330","allegheny",2015,2015-07-16,197,18.6,15,21.7,22.5,20.3,20,18.9,18.9,19.6142857142857,4,4,112,112,TRUE
"331","allegheny",2015,2015-07-17,198,18.4,17.5,15,21.7,22.5,20.3,20,18.9,19.4142857142857,4,4,112,112,TRUE
"332","allegheny",2015,2015-07-18,199,17.7,21.1,17.5,15,21.7,22.5,20.3,20,19.7285714285714,4,4,112,112,TRUE
"333","allegheny",2015,2015-07-19,200,18,23.6,21.1,17.5,15,21.7,22.5,20.3,20.2428571428571,4,4,112,112,TRUE
"334","allegheny",2015,2015-07-20,201,19.2,25.25,23.6,21.1,17.5,15,21.7,22.5,20.95,4,4,112,112,TRUE
"335","allegheny",2015,2015-07-21,202,20.1,23.3,25.25,23.6,21.1,17.5,15,21.7,21.0642857142857,4,4,112,112,TRUE
"336","allegheny",2015,2015-07-22,203,20.5,19.7,23.3,25.25,23.6,21.1,17.5,15,20.7785714285714,4,4,112,112,TRUE
"337","allegheny",2016,2016-04-01,92,5.7,15,7.2,1.65,6.65,11.65,6.95,2.25,7.33571428571429,5,5,112,112,TRUE
"338","allegheny",2016,2016-04-02,93,5.3,8.9,15,7.2,1.65,6.65,11.65,6.95,8.28571428571429,5,5,112,112,TRUE
"339","allegheny",2016,2016-04-03,94,5.2,0.8,8.9,15,7.2,1.65,6.65,11.65,7.40714285714286,5,5,112,112,TRUE
"340","allegheny",2016,2016-04-04,95,5.3,0.8,0.8,8.9,15,7.2,1.65,6.65,5.85714285714286,5,5,112,112,TRUE
"341","allegheny",2016,2016-04-05,96,5.2,-2.2,0.8,0.8,8.9,15,7.2,1.65,4.59285714285714,5,5,112,112,TRUE
"342","allegheny",2016,2016-04-06,97,5.5,-3.3,-2.2,0.8,0.8,8.9,15,7.2,3.88571428571429,5,5,112,112,TRUE
"343","allegheny",2016,2016-04-07,98,5.7,5.55,-3.3,-2.2,0.8,0.8,8.9,15,3.65,5,5,112,112,TRUE
"344","allegheny",2016,2016-04-08,99,5.5,3.6,5.55,-3.3,-2.2,0.8,0.8,8.9,2.02142857142857,5,5,112,112,TRUE
"345","allegheny",2016,2016-04-09,100,5.4,1.4,3.6,5.55,-3.3,-2.2,0.8,0.8,0.95,5,5,112,112,TRUE
"346","allegheny",2016,2016-04-10,101,5.4,-4.45,1.4,3.6,5.55,-3.3,-2.2,0.8,0.2,5,5,112,112,TRUE
"347","allegheny",2016,2016-04-11,102,5.7,-1.35,-4.45,1.4,3.6,5.55,-3.3,-2.2,-0.107142857142857,5,5,112,112,TRUE
"348","allegheny",2016,2016-04-12,103,5.7,5,-1.35,-4.45,1.4,3.6,5.55,-3.3,0.921428571428571,5,5,112,112,TRUE
"349","allegheny",2016,2016-04-13,104,5.8,1.4,5,-1.35,-4.45,1.4,3.6,5.55,1.59285714285714,5,5,112,112,TRUE
"350","allegheny",2016,2016-04-14,105,6.5,3.05,1.4,5,-1.35,-4.45,1.4,3.6,1.23571428571429,5,5,112,112,TRUE
"351","allegheny",2016,2016-04-15,106,7.1,7.5,3.05,1.4,5,-1.35,-4.45,1.4,1.79285714285714,5,5,112,112,TRUE
"352","allegheny",2016,2016-04-16,107,7.2,11.4,7.5,3.05,1.4,5,-1.35,-4.45,3.22142857142857,5,5,112,112,TRUE
"353","allegheny",2016,2016-04-17,108,7.1,13.35,11.4,7.5,3.05,1.4,5,-1.35,5.76428571428571,5,5,112,112,TRUE
"354","allegheny",2016,2016-04-18,109,7.5,14.75,13.35,11.4,7.5,3.05,1.4,5,8.06428571428571,5,5,112,112,TRUE
"355","allegheny",2016,2016-04-19,110,7.6,14.45,14.75,13.35,11.4,7.5,3.05,1.4,9.41428571428571,5,5,112,112,TRUE
"356","allegheny",2016,2016-04-20,111,7,8.35,14.45,14.75,13.35,11.4,7.5,3.05,10.4071428571429,5,5,112,112,TRUE
"357","allegheny",2016,2016-04-21,112,6.5,11.1,8.35,14.45,14.75,13.35,11.4,7.5,11.5571428571429,5,5,112,112,TRUE
"358","allegheny",2016,2016-04-22,113,6.5,14.75,11.1,8.35,14.45,14.75,13.35,11.4,12.5928571428571,5,5,112,112,TRUE
"359","allegheny",2016,2016-04-23,114,6.5,12.5,14.75,11.1,8.35,14.45,14.75,13.35,12.75,5,5,112,112,TRUE
"360","allegheny",2016,2016-04-24,115,6.5,6.1,12.5,14.75,11.1,8.35,14.45,14.75,11.7142857142857,5,5,112,112,TRUE
"361","allegheny",2016,2016-04-25,116,6.9,8.85,6.1,12.5,14.75,11.1,8.35,14.45,10.8714285714286,5,5,112,112,TRUE
"362","allegheny",2016,2016-04-26,117,6.6,14.75,8.85,6.1,12.5,14.75,11.1,8.35,10.9142857142857,5,5,112,112,TRUE
"363","allegheny",2016,2016-04-27,118,6.8,8.35,14.75,8.85,6.1,12.5,14.75,11.1,10.9142857142857,5,5,112,112,TRUE
"364","allegheny",2016,2016-04-28,119,6.4,9.2,8.35,14.75,8.85,6.1,12.5,14.75,10.6428571428571,5,5,112,112,TRUE
"365","allegheny",2016,2016-04-29,120,6.5,8.35,9.2,8.35,14.75,8.85,6.1,12.5,9.72857142857143,5,5,112,112,TRUE
"366","allegheny",2016,2016-04-30,121,6.5,8.05,8.35,9.2,8.35,14.75,8.85,6.1,9.09285714285714,5,5,112,112,TRUE
"367","allegheny",2016,2016-05-01,122,6.9,10,8.05,8.35,9.2,8.35,14.75,8.85,9.65,5,5,112,112,TRUE
"368","allegheny",2016,2016-05-02,123,6.9,15.3,10,8.05,8.35,9.2,8.35,14.75,10.5714285714286,5,5,112,112,TRUE
"369","allegheny",2016,2016-05-03,124,7.6,9.45,15.3,10,8.05,8.35,9.2,8.35,9.81428571428571,5,5,112,112,TRUE
"370","allegheny",2016,2016-05-04,125,8.4,7.75,9.45,15.3,10,8.05,8.35,9.2,9.72857142857143,5,5,112,112,TRUE
"371","allegheny",2016,2016-05-05,126,8.7,10.8,7.75,9.45,15.3,10,8.05,8.35,9.95714285714286,5,5,112,112,TRUE
"372","allegheny",2016,2016-05-06,127,9.1,11.1,10.8,7.75,9.45,15.3,10,8.05,10.35,5,5,112,112,TRUE
"373","allegheny",2016,2016-05-07,128,9.1,12.2,11.1,10.8,7.75,9.45,15.3,10,10.9428571428571,5,5,112,112,TRUE
"374","allegheny",2016,2016-05-08,129,8.7,13.05,12.2,11.1,10.8,7.75,9.45,15.3,11.3785714285714,5,5,112,112,TRUE
"375","allegheny",2016,2016-05-09,130,8.9,9.45,13.05,12.2,11.1,10.8,7.75,9.45,10.5428571428571,5,5,112,112,TRUE
"376","allegheny",2016,2016-05-10,131,10.2,10.3,9.45,13.05,12.2,11.1,10.8,7.75,10.6642857142857,5,5,112,112,TRUE
"377","allegheny",2016,2016-05-11,132,10.8,8.3,10.3,9.45,13.05,12.2,11.1,10.8,10.7428571428571,5,5,112,112,TRUE
"378","allegheny",2016,2016-05-12,133,11.1,15,8.3,10.3,9.45,13.05,12.2,11.1,11.3428571428571,5,5,112,112,TRUE
"379","allegheny",2016,2016-05-13,134,10.8,18.35,15,8.3,10.3,9.45,13.05,12.2,12.3785714285714,5,5,112,112,TRUE
"380","allegheny",2016,2016-05-14,135,10.7,15.3,18.35,15,8.3,10.3,9.45,13.05,12.8214285714286,5,5,112,112,TRUE
"381","allegheny",2016,2016-05-15,136,10.3,7.25,15.3,18.35,15,8.3,10.3,9.45,11.9928571428571,5,5,112,112,TRUE
"382","allegheny",2016,2016-05-16,137,10.7,2.5,7.25,15.3,18.35,15,8.3,10.3,11,5,5,112,112,TRUE
"383","allegheny",2016,2016-05-17,138,10.8,8.65,2.5,7.25,15.3,18.35,15,8.3,10.7642857142857,5,5,112,112,TRUE
"384","allegheny",2016,2016-05-18,139,11.9,9.15,8.65,2.5,7.25,15.3,18.35,15,10.8857142857143,5,5,112,112,TRUE
"385","allegheny",2016,2016-05-19,140,13.1,10.55,9.15,8.65,2.5,7.25,15.3,18.35,10.25,5,5,112,112,TRUE
"386","allegheny",2016,2016-05-20,141,13.3,11.4,10.55,9.15,8.65,2.5,7.25,15.3,9.25714285714286,5,5,112,112,TRUE
